tweet,label
b'RT @Victori56708283: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video https://t.co/6aAmI8qA2q via @MailOnline',0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
b'RT @amnesty: No consent = rape. No consent = rape. No consent = rape. Got that? https://t.co/mLE8DjZ6qo',0
"b""RT @CapriJas: I weep for this generation. It took a misguided and tacky comment from Kodak Black for y'all to agree that he is trash. Not r""",0
"b'RT @ManLikeOmodon: If there is one thing I hate so much, that will be rape. Why rape innocet children. This is Adebayo Gbadebo, he works wi'",0
"b'RT @BermudaBat: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video, ""How could air passengers stop my rapist being depo'",0
"b""A New System to Ensure Sexual-Assault Cases Aren't Forgotten https://t.co/fxpMxbkiFS #wuwei #today #best #news #daily #feed""",0
b'Is this rape topic still going on?',0
"b""RT @CapriJas: I weep for this generation. It took a misguided and tacky comment from Kodak Black for y'all to agree that he is trash. Not r""",0
"b'RT @PushaCeeeeee: Oh, so now Black folks wanna do a FULL STOP Kodak Black regarding his Nipsey and Lauren comments, but not rape charges. h'",0
b'RT @DalrympleWill: New Israel Defence Force Chief Rabbi says soldiers can rape Arab women https://t.co/WLn7l65C2K',0
b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',0
b'RT @DavidTCDavies: Yaqub Ahmed rape victim speaks about seeing her attacker saved from deportation. Anyone opposing the detention &amp; deporta',0
b'RT @bugjustine1: @SanbonmatsuJ @craig_mercer @johnpilger @metoo 3/The police told them that they could not simply tell Assange to take a te',0
"b'RT @JeanneTheoharis: Rosa Parks spent years trying to prevent the execution of 16-year-old Jeremiah Reeves. Like the Central Park 5, Reeves'",0
"b'RT @ManLikeOmodon: If there is one thing I hate so much, that will be rape. Why rape innocet children. This is Adebayo Gbadebo, he works wi'",0
"b'RT @charliekirk11: How about MS-13 when they rape, kill, and kidnap children?They slay children with machetesSouth Bend last year had a'",0
b'RT @tonimacncheese: So rape and disrespecting dark skinned Black women was A-okay but this is where the line has been drawn. None of these',0
"b'RT @ManLikeOmodon: If there is one thing I hate so much, that will be rape. Why rape innocet children. This is Adebayo Gbadebo, he works wi'",0
b'RT @Victori56708283: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video https://t.co/6aAmI8qA2q via @MailOnline',0
b'RT @JesseCharlesLee: Rape allegations. https://t.co/ddjFUCN6ad',0
"b'RT @BJP4India: We promise that the convicts of rape will be given capital punishment. After completing 10+2 exam, exceptional students will'",0
b'RT @DavidTCDavies: Yaqub Ahmed rape victim speaks about seeing her attacker saved from deportation. Anyone opposing the detention &amp; deporta',0
b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',0
b'RT @JakeWSimons: Turns out the Somali man protected from deportation by members of the public was a brutal rapist - and his victim isnt pl',0
b'RT @cajsalou: Accaptance and normalisation of innocent acts of sexual harassment reinforces and reproduces a system that forgives men who',0
b'@HagueTalks @justice_hub @DutchMFA @NLinKorea @FMakken @CityOfTheHague @UniLeidenNews @dehaagse @Pawa254 Glad to ha https://t.co/PAFYIGgAps',0
"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",0
"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",0
"b'RT @ppurva: I believe @followsanjeev got suspended. Blatant hatemongering, incitement to riot and murder,threats to kidnap nad rape were al'",0
b'@WarriorGoddessX @ZafLFC1738 @aim4globalpeace @wonkaswife2 @NazShahBfd @theresa_may @APPGBritMuslims @SadiqKhan https://t.co/iCUTWeDAzx',0
"b'RT @KyleKashuv: How about instead of virtue-signaling all the time. Take one second and just think, and realize that MS-13 rape and kill'",0
"b'@Yogesh_Bajaj1 @MangalmayDGTL There is neither charges of rape in FIR nor a single medical evidence. Now, this trut https://t.co/BHCtO9rmwm'",0
"b'RT @PushaCeeeeee: Oh, so now Black folks wanna do a FULL STOP Kodak Black regarding his Nipsey and Lauren comments, but not rape charges. h'",0
"b'RT @BermudaBat: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video, ""How could air passengers stop my rapist being depo'",0
b'RT @KyleKashuv: Its disgusting that the Left will defend MS-13.They rape and kill innocent women and children. MS-13 are animals. Full',0
b'RT @dardachat: Protesters are tear gassed from inside of the Armed Forces General Command.The military is complicit &amp; enemy.PS all war cr',0
"b'RT @RealDennisWill: FACTS ABOUT MS-13Their motto is Mata, Viola, Controla (Kill, Rape, Control)They prefer machete decapitations over'",0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
b'Things we should not normalize as a species:RapeInvalidationHomophobia SexismRacismSuppression of our Freedo https://t.co/C9bOmSP4Jx',0
b'@SteelOneLA @GuillaumeTC @markmobility @realDonaldTrump Because its not about asylum seekers &amp; the OP knows this. https://t.co/tsG7ed7qiY',0
b'RT @cherylsloan17: Keep following @davidhencke more research on NI RAPE FRAUD PLUNDER coming !!!@Baker_Ann_ @JoanC108 @stevo5june @colcloug',0
b'RT @katkin72: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video https://t.co/vQO1IUiKgX via @MailOnline',0
"b'RT @stophmarket: Parents: *arguing that rape is ""the girl\'s fault""*Me: What if I go home late from school and get stabbed? Would you blame'",0
"b""I'VE BEEN LIT IN EVERY TYPE OF SITUATION... WITH NIGGA LIKE @avantmusic imma need a @iamcardib by my side cause w https://t.co/HlvvSvyHmZ""",0
b'RT @MisBunmBastic: Only by extension of another man has Kodaks behaviour towards a woman been seen as reprehensible.He has been charged w',0
b'Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video . after bleeding heart liberals stoped him b https://t.co/oLzVp2fm4r',0
b'RT @Aryavrta: #DemandJusticeForAsaramBapuJi\xf0\x9f\x94\xa5NO MENTION OF RAPE IN FIR\xf0\x9f\x94\xa5MEDICAL REPORT CLEAN\xf0\x9f\x94\xa5IN 13 DOCUMENTS GIRL MAJOR\xf0\x9f\x94\xa5CALL DETAILS PRO',0
"b'If Cardi B is going back to being her old self again, is she gonna drug and rape men some more? Im sure thats a g https://t.co/nVjx2bR0wu'",0
b'RT @KyleKashuv: Its disgusting that the Left will defend MS-13.They rape and kill innocent women and children. MS-13 are animals. Full',0
b'@NoLongerBennett @JackPosobiec In the past people came to America to better themselves and their families. Now they https://t.co/082IvrnegX',0
"b'RT @AngeloRayGomez: IT IS NOT RACIST to call MS-13 animals and not human. They cut the heads off of people, rape women, and worse.The wo'",0
b'RT @Kalarigamerchic: For the people still weighing in about what should be acceptable forms of touch. Violate my personal space without my',0
b'@rockstarmyg 5 seconds of summer but then they decided to go on tour with racist pieces of trash who make rape jokes and i unstanned \xf0\x9f\x98\xaa',0
"b'RT @ManLikeOmodon: If there is one thing I hate so much, that will be rape. Why rape innocet children. This is Adebayo Gbadebo, he works wi'",0
b'Everyone hear hating on @KodakBlack1k...look he is clearly stressed from his sexual assualt case heating up (accusa https://t.co/HgIIxyP4aT',0
b'RT @Independent: Judge repeatedly asks rape victim if she closed her legs https://t.co/lBTk202BPg',0
b'@SenGillibrand I disagree. These MS-13 gangbangers and anyone who kills and rape are animals. Grow the f up and sto https://t.co/pZJs8fBTEF',0
b'@6figuresss He been ignorant tho nigga got a whole rape charge also and he from broward ',0
"b'RT @book_tribe: #Book Kellcey by Kacey Kells - Sexual Assault, Sexual Abuse, #Feminism #PTSD #Love #Canada #Rape #Suicide #Romance @kaceyke'",0
b'RT @TimMurtaugh: Theres a ton of lies today about @realDonaldTrumps 2018 remarks on MS-13. He called them animals. He was talking about m',0
"b'RT @lucyfrown: I just didnt want to see his face again. They applauded and cheered and said, Youre free man! It just enraged me. Fiv'",0
"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",0
b'RT @RiyaAgg04: @narendramodi Thanks For this sir. \xf0\x9f\x99\x8f But now we #DemandJusticeForAsaramBapuJi .He is in jail for Bogus Rape Case since 6 ye',0
"b'RT @KyleKashuv: How about instead of virtue-signaling all the time. Take one second and just think, and realize that MS-13 rape and kill'",0
"b""America are cowards to put up like this.21st century American = 1930's FrenchWake up America ...you let everyone https://t.co/IqHfb4t1Jt""",0
b'RT @manisha3_: Crores of people #DemandJusticeForAsaramBapuJi . There was no mention of rape in FIR or medical report of girl. Only on bas',0
b'Are we really back on this one? @davidhogg111 calling this clip a pyramid to genocideDude seriously in the conte https://t.co/EHAWP8ICIw',0
"b'RT @V_of_Europe: Nordic countries have disturbingly high levels of rape, says Amnesty https://t.co/cmC09TWWe3'",0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
"b""RT @TimRunsHisMouth: @SenGillibrand You just ran with a complete lie.Here's the full clip of Trump calling MS-13 gang members... and NOT""",0
b'RT @Mougel_Christ: Nice sunday @UMR_IGEPP labs to follow Delia radicum emerging on oilseed rape growing in soils originated from different',0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
b'RT @KyleKashuv: Its disgusting that the Left will defend MS-13.They rape and kill innocent women and children. MS-13 are animals. Full',0
b'@RachelLisaMUA @Charlie_Smith_0 @AMuscaritolo @chrissyteigen Someone who hates viscious gangs that rape and chop pe https://t.co/n8UmT6CxgS',0
"b'RT @stophmarket: Parents: *arguing that rape is ""the girl\'s fault""*Me: What if I go home late from school and get stabbed? Would you blame'",0
b'RT @MarkHookham: Exclusive: the victim of a gang rapist tells me of the horror and anger she felt at seeing her attacker saved from deporta',0
"b'RT @charliekirk11: How about MS-13 when they rape, kill, and kidnap children?They slay children with machetesSouth Bend last year had a'",0
"b'RT @Karin_Kneissl: ICTR first tribunal to deliver sentences for genocide, including against former prime minister, and recognise rape as a'",0
b'RT @FelineBengal: @SenGillibrand How do you describe a gang of young men who ALL rape a young teenage girl then stab her more than 75 times',0
b'How a rape convict was awarded only short term imprisonment and may be released on ground of good behaviour..Shame https://t.co/MrHBhZhQ7h',0
b'RT @crimeairnetwork: JAILBIRD ON THE RUN : ESCAPED FROM NIGEL PRISON. EMM. GP. HANNES PETRUS CORDIER WAS BEING HELD FOR RAPE &amp; ABSCONDING.',0
b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
"b'RT @ppurva: I believe @followsanjeev got suspended. Blatant hatemongering, incitement to riot and murder,threats to kidnap nad rape were al'",0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
"b""RT @CapriJas: I weep for this generation. It took a misguided and tacky comment from Kodak Black for y'all to agree that he is trash. Not r""",0
b'@Joy_Villa Dont even waste your time running for President. We dont need your holier than thou perfect world atti https://t.co/bJcO7ClpYz',0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
"b'RT @KyleKashuv: How about instead of virtue-signaling all the time. Take one second and just think, and realize that MS-13 rape and kill'",0
b'Keep following @davidhencke more research on NI RAPE FRAUD PLUNDER coming !!!@Baker_Ann_ @JoanC108 @stevo5june https://t.co/5aAtMZ8RWr',0
b'RT @mirandadevine: Column 2 is up: Bettina Arndts story on university rape crisis must be heard @dailytelegraph https://t.co/Wzfiuny8NS',0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
b'RT @DVDJXX: Chick was 17 and snuck into a bar. Got drunk and Danced with a 20 year old. Went back to his house and made out with him and no',0
"b'RT @charliekirk11: How about MS-13 when they rape, kill, and kidnap children?They slay children with machetesSouth Bend last year had a'",0
"b""RT @stopbeingfamous: I wonder if Kodak is trying the 6ix9ine marketing strategy and failing because he doesn't have rainbow hair. Rape &amp; tr""",0
b'Why is Kodak only being canceled now?? I mean did this guy not rape a girl? Did he not disrespect dark skin women ? https://t.co/R2Y9OQqYfg',0
b'RT @TimMurtaugh: Theres a ton of lies today about @realDonaldTrumps 2018 remarks on MS-13. He called them animals. He was talking about m',0
b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',0
b'RT @DavidTCDavies: Yaqub Ahmed rape victim speaks about seeing her attacker saved from deportation. Anyone opposing the detention &amp; deporta',0
b'RT @KyleKashuv: Its disgusting that the Left will defend MS-13.They rape and kill innocent women and children. MS-13 are animals. Full',0
b'RT @RiccZep: @davidhogg111 @estuardo_SHM If you watch the video in its context (no one ever does) youll notice he is talking about MS-13s',0
b'RT @amnesty: No consent = rape. No consent = rape. No consent = rape. Got that? https://t.co/mLE8DjZ6qo',0
b'@MikeBates04 @hiomhair Did you see the programme on in the week about child marriages in present day US. When a man https://t.co/DQPlpM0Ge9',0
b'RT @katkin72: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video https://t.co/vQO1IUiKgX via @MailOnline',0
"b'RT @charliekirk11: How about MS-13 when they rape, kill, and kidnap children?They slay children with machetesSouth Bend last year had a'",0
b'RT @MargotB125: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video ((WHAT A JOKE BUSTARD SHLD B CASTRATED) N DEPORTED',0
b'Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video https://t.co/a4oJlvmOGr via @MailOnline',0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
"b""I am age 35,I have mild learning difficulties,I've suffered years of #csa #sexualabuse #rape #torture #beatens by l https://t.co/iJZeZSGd7A""",0
b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',0
"b'RT @ppurva: I believe @followsanjeev got suspended. Blatant hatemongering, incitement to riot and murder,threats to kidnap nad rape were al'",0
b'RT @sanusiix: Our lives are marked by;-Daily crowd funding for medical treatment.-Fear of kidnappers &amp; armed robbers.-Hashtag for victim',0
"b'@RahulEaswar @choppybaba @_NAN_DINI Rahul- They were a prosperous people. Then came Islam \xe2\x80\x93 slaughter, slavery, rap https://t.co/obWw4RtCnJ'",0
b'@PeteButtigieg U should know being called an animal isnt an insult. On the contrary animals display better judgeme https://t.co/uuNzyZXfRx',0
b'RT @ZukoTheSage: RAPE IS NOT A FUCKING JOKE YOU DUMB BITCH https://t.co/HYSoBVDgUr',0
"b'RT @MrDane1982: When Hillary Clinton was providing free legal services to people of color in the 1970s, Bernie Sanders was unemployed with'",0
"b'RT @book_tribe: #Book Kellcey by Kacey Kells - Sexual Assault, Sexual Abuse, #Feminism #PTSD #Love #Canada #Rape #Suicide #Romance @kaceyke'",0
"b""RT @TimRunsHisMouth: @SenGillibrand You just ran with a complete lie.Here's the full clip of Trump calling MS-13 gang members... and NOT""",0
b'RT @laikhayri: So this is what made yall not support his music anymore? Not the rape charges? Ok https://t.co/pEB1GrbIKH',0
"b'Rape survivors and their children, 25 years later / Read more: https://t.co/Nyx5HyYkp7 https://t.co/Gi4lQWULBe'",0
"b'@PeteButtigieg If u grow up to join a gangs, drug cartels etc... Then you are an animal! They have no remorse &amp; act https://t.co/pDinaeo4AY'",0
b'RT @AmazonChique: I had transitioned and was living entirely as a woman for years when I sought out a survivors support group because I nee',0
"b'RT @KyleKashuv: How about instead of virtue-signaling all the time. Take one second and just think, and realize that MS-13 rape and kill'",0
b'RT @amnesty: No consent = rape. No consent = rape. No consent = rape. Got that? https://t.co/mLE8DjZ6qo',0
b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',0
b'RT @morecolbs: it was OBVIOUSLY not his inention to make a rape joke.it was meant to be a joke about the FANS making memes about their suf',0
b'RT @HeyAprill: Its funny how rappers didnt utter a word when Kodak Black was arrested for rape (multiple times). Now they wanna form like',0
b'RT @thatgirlfrmOhio: Women deserve better than a candidate who blames our cancers on lack of orgasms and who claims we fantasize about bein',0
b'RT @Cernovich: She led him to the dance floor. They made out. They walked back to his apartment. Five minutes later they left. No D',0
"b'RT @ManLikeOmodon: If there is one thing I hate so much, that will be rape. Why rape innocet children. This is Adebayo Gbadebo, he works wi'",0
"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",0
"b'RT @ManLikeOmodon: If there is one thing I hate so much, that will be rape. Why rape innocet children. This is Adebayo Gbadebo, he works wi'",0
b'Woman gang raped at 16 blasts plane mutiny which stopped attacker being deported https://t.co/AW9Hz2YytW',0
b'@AnnieHailey8 Gen Sir Mark Carleton-Smith said rape just isnt cricket!',0
b'RT @RiyaAgg04: @narendramodi Thanks For this sir. \xf0\x9f\x99\x8f But now we #DemandJusticeForAsaramBapuJi .He is in jail for Bogus Rape Case since 6 ye',0
"b'RT @LondongirlSJ: I keep saying this-but these people who hate on Tommy Robinson so much, when regardless of what else they may not agree w'",0
"b'RT @305local: Lavish payments made by Qatar to Muslim Brotherhood organisations in Europe, including furnishing funds the academic Tariq Ra'",0
"b'RT @liarpoliticians: Woman who was raped, speaks out against the #snowflakes that saved her rapist from being deported. He now has life of'",0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
"b""Yesterday during our STER event, we we're talking about how women can't go to their male acquaintances homes withou https://t.co/IGJQGht6Aq""",0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
"b""RT @TimRunsHisMouth: @SenGillibrand You just ran with a complete lie.Here's the full clip of Trump calling MS-13 gang members... and NOT""",0
"b'RT @aurabogado: A 16-year-old hondure\xc3\xb1a who was jumped into a gang by rape. She has a tattoo. She\'s stabbed people. She ""agreed"" to do this'",0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",0
"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",0
b'So this is what made yall not support his music anymore? Not the rape charges? Ok https://t.co/pEB1GrbIKH',0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
"b'RT @kohima44terry: Stupid bastards on that plane have made this poor woman\'s tortured mind even worse. ""you\'re free now"" said one PRAT. Th'",0
b'RT @oavcxn: Rape/sexual assault cases will always be guilty until proven innocent and thats that.',0
"b'RT @The1Hbk: Ndtv TRP Logic;Whoever rape whom, target BJPBomb blast , target BJPRadical killed, target RSS, BJP Surgical strikes wants'",0
"b'RT @BJP4India: We promise that the convicts of rape will be given capital punishment. After completing 10+2 exam, exceptional students will'",0
b'RT @IngrahamAngle: Illegal immigrant convicted of rape in Kansas and deported is back in Kansas #closetheopenborder https://t.co/KI9IBu3MkP',0
b'Judge Who Asked Woman if She Closed Legs to Prevent Alleged Rape Could Be Suspended https://t.co/nCx8x1yoP0',0
b'RT @OohCrissy: It wasnt the sexual allegations and the countless charges of rape and assault... it was a comment.. thats crazy. https://t',0
"b'RT @ethicalforce: Lincoln Co., ID, Sheriff arrested on rape and lewd conduct charges https://t.co/xht3EGXkiU via @KTVB'",0
"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",0
"b""RT @ladkidyutiful: I got a rape threat in the morning and it's not been 12 hours, I have been accused of maligning the name of Indian men,""",0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
"b""Everyone of these leftist cucks on this plane should be imprisoned. Clapping and cheering because a RAPIST isn't ge https://t.co/Trjgzu3yMc""",0
"b'RT @KyleKashuv: How about instead of virtue-signaling all the time. Take one second and just think, and realize that MS-13 rape and kill'",0
b'@JoeParker77 @KodakBlack1k @LaurenLondon Okay publicity stunt because that fool is in trouble right now for rape is https://t.co/J6sCPCQbql',0
"b'ICTR first tribunal to deliver sentences for genocide, including against former prime minister, and recognise rape https://t.co/kyvdyTfoVZ'",0
"b""@SharmiliChudail @hoorrulain @VidyaKrishnan Even if they portray themselves as sex objects it's not a reason to rap https://t.co/XkjRz9SOEw""",0
b'Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video https://t.co/o6BIhj9xLI via https://t.co/hTHhxeq2uP',0
b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',0
"b'RT @MrDane1982: When Hillary Clinton was providing free legal services to people of color in the 1970s, Bernie Sanders was unemployed with'",0
"b""RT @DaKATCopeland: Honored to speak tonight at Delaware County Women Against Rape &amp; CrIme Victim's Services (DCWAR) 45th Anniversary celebr""",0
b'RT @see_me101: *kodak has multiple allegations of rapeYou niggas: ***crickets *kodak makes some insensitive comments You niggas: CANC',0
"b'RT @charliekirk11: How about MS-13 when they rape, kill, and kidnap children?They slay children with machetesSouth Bend last year had a'",0
"b""RT @MerridelCrouch1: Too bad men who rape women don't get 99 years. https://t.co/CwOgMQDEOz""",0
"b'RT @liarpoliticians: Woman who was raped, speaks out against the #snowflakes that saved her rapist from being deported. He now has life of'",0
"b""Just like I'm dropping Rape https://t.co/M4nDxaX5ap""",0
b'RT @biren419: @swaruphariom @Yogesh_Bajaj1 @VishalK00302414 @MangalmayDGTL Sant Shri Asaram Bapu Ji is tormented for the deed which never h',0
b'RT @biren419: @swaruphariom @Yogesh_Bajaj1 @VishalK00302414 @MangalmayDGTL Sant Shri Asaram Bapu Ji is tormented for the deed which never h',0
b'@womensaid @Hopetraining Marital rape is not a crime in India. The courts have also been shying away to deal with t https://t.co/f1RVOBHAoU',0
b'These stupid do-gooders should face criminal charges. That poor girl is having to relive this because of them. Name https://t.co/VlXuFaPU01',0
b'RT @zepblackstar: Kodak Black: Multiple rape chargestwitter: \xf0\x9d\x93\xa2\xf0\x9d\x93\xb2\xf0\x9d\x93\xb5\xf0\x9d\x93\xae\xf0\x9d\x93\xb7\xf0\x9d\x93\xac\xf0\x9d\x93\xaeKodak Black: assault charges on womentwitter: \xf0\x9d\x93\xa2\xf0\x9d\x93\xb2\xf0\x9d\x93\xb5\xf0\x9d\x93\xae\xf0\x9d\x93\xb7\xf0\x9d\x93\xac\xf0\x9d\x93\xaeKodak Blac',0
"b'RT @BermudaBat: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video, ""How could air passengers stop my rapist being depo'",0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
"b""@chrissyteigen &gt;be President Trump&gt;refers to MS13 as animals&gt;MS13, a literal violent gang whos motto is 'rape,con https://t.co/ABM9bem6Y2""",0
"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",0
b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',0
b'RT @HeyAprill: Its funny how rappers didnt utter a word when Kodak Black was arrested for rape (multiple times). Now they wanna form like',0
b'@stutteringjohnm Seems like you have so much hate for a guy who got you started in the business. Let your anger go https://t.co/ztpmzZYiAA',0
b'RT @satyan_weshi: @Mynation_ap @Jai58344932 @SumitandR @mynation_nlr @jspviplavom @TeluguChegu @ShadesOfKnife @MyNation_net @MyNation_TS An',0
b'RT @nicoshae_: A lot of guys dont believe rape accusations because if they did theyd realise theyve probably done something similar. And',0
"b""RT @ladkidyutiful: I got a rape threat in the morning and it's not been 12 hours, I have been accused of maligning the name of Indian men,""",0
b'RT @amnesty: No consent = rape. No consent = rape. No consent = rape. Got that? https://t.co/mLE8DjZ6qo',0
"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",0
b'I was notorious for chatting my business or argument or even spending one night in 2012 breaking down drunk and @ i https://t.co/Dxzxjy38YN',0
"b""RT @ninafunnell: It's taken me 6 months to research and write this story: A brave 16 year old schoolgirl survived being abducted, gang rape""",0
b'Wore longsleeves and pants today. Got catcalled twice. Still blaming how we dress on rape cases?',0
b'RT @jessikablk: So this is what made tall hate him?Not the fucking pending rape case? Not the anti blackness? Not the anti darkskin black w',0
b'RT @amnesty: No consent = rape. No consent = rape. No consent = rape. Got that? https://t.co/mLE8DjZ6qo',0
b'RT @ANI: Amit Shah: We promise capital punishment for rape convicts. Farmers to get loan at 0% interest. Small&amp;medium farmers will be given',0
"b'@Almighty_CRJ @MarzGurl Some douche tried telling me that every sexual assault, molestation and rape needs DNA evid https://t.co/i6PF26tERo'",0
"b'RT @lucyfrown: I just didnt want to see his face again. They applauded and cheered and said, Youre free man! It just enraged me. Fiv'",0
"b'RT @emmadefano1: Cyclic reminder:Babies were not ripped from incubators in \xf0\x9f\x87\xb0\xf0\x9f\x87\xbcSaddam didn\'t have WMDGaddafi didn\'t feed Viagra to ""rape s'",0
b'RT @Emitch___: So they DIDNT have sex but only kissed and hes being found guilty of rape and sentenced to 12 YEARS \xf0\x9f\x98\x90... but the white guy',0
"b'RT @BermudaBat: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video, ""How could air passengers stop my rapist being depo'",0
"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",0
b'BBC News - I acted as a man to get work - until I was accused of rape https://t.co/kkkDwEBgW2',0
b'RT @Aryavrta: #DemandJusticeForAsaramBapuJi\xf0\x9f\x94\xa5NO MENTION OF RAPE IN FIR\xf0\x9f\x94\xa5MEDICAL REPORT CLEAN\xf0\x9f\x94\xa5IN 13 DOCUMENTS GIRL MAJOR\xf0\x9f\x94\xa5CALL DETAILS PRO',0
"b'RT @RealDennisWill: FACTS ABOUT MS-13Their motto is Mata, Viola, Controla (Kill, Rape, Control)They prefer machete decapitations over'",0
b'It wasnt the sexual allegations and the countless charges of rape and assault... it was a comment.. thats crazy. https://t.co/ZnZhIyw8X9',0
b'@NigOffenders @abikedabiri Go to the North and you will find many who rape under 5s and 6s in the name of marriage. https://t.co/Mu0pATuVcY',0
b'When surge tries to rape you \xf0\x9f\x98\x91\xf0\x9f\x99\x84 Almost 3X the usual price.',0
b'RT @gurudeva_jay: @LaxmiBi87208189 @narendramodi_in @narendramodi Sant Shri Asaram Bapu Ji is tormented for the deed which never happened.',0
